city,pop,lat,lon,tz
Kajiado - KE,24678,-1.85238,36.7768,Africa/Nairobi
Kakamega - KE,1867579,0.28422,34.7523,Africa/Nairobi
Kakata - LR,52247,6.53104,-10.3537,Africa/Monrovia
Kalasin - TH,55102,16.4328,103.507,Asia/Bangkok
Kaliningrad - RU,475056,54.7064,20.511,Europe/Kaliningrad
Kallakurichi - IN,1682687,11.7338,78.9592,Asia/Kolkata
Kalmar - SE,38408,56.6616,16.3616,Europe/Stockholm
Kaluga - RU,340851,54.5306,36.27,Europe/Moscow
Kalyan - IN,1262255,19.2437,73.1355,Asia/Kolkata
Kamina - CD,200184,-8.73508,24.998,Africa/Lubumbashi
Kamnik - SI,13644,46.2259,14.6121,Europe/Ljubljana
Kampala - UG,1680600,0.31628,32.5822,Africa/Kampala
Kamphaeng Phet - TH,58787,16.4834,99.5215,Asia/Bangkok
Kampong Cham - KH,61750,11.9934,105.463,Asia/Phnom_Penh
Kampong Chhnang - KH,75244,12.25,104.667,Asia/Phnom_Penh
Kampong Speu - KH,33231,11.4533,104.521,Asia/Phnom_Penh
Kampong Thom - KH,19951,12.7111,104.889,Asia/Phnom_Penh
Kampot - KH,22691,10.6104,104.181,Asia/Phnom_Penh
Kananga - CD,1247168,-5.89624,22.4166,Africa/Lubumbashi
Kanazawa - JP,466029,36.6,136.617,Asia/Tokyo
Kanchanaburi - TH,63699,14.0041,99.5483,Asia/Bangkok
Kandahar - AF,523300,31.6133,65.7101,Asia/Kabul
Kandi - BJ,56043,11.1342,2.93861,Africa/Porto-Novo
Kandy - LK,111701,7.2906,80.6336,Asia/Colombo
Kangar - MY,63869,6.4414,100.199,Asia/Kuala_Lumpur
Kanggye - KP,209530,40.9695,126.585,Asia/Pyongyang
Kankan - GN,221428,10.3854,-9.30568,Africa/Conakry
Kano - NG,4910000,12.0001,8.51672,Africa/Lagos
Kanpur - IN,2823249,26.4652,80.3498,Asia/Kolkata
Kanye - BW,48028,-24.9668,25.3327,Africa/Gaborone
Kaohsiung - TW,2737660,22.6163,120.313,Asia/Taipei
Kaolack - SN,298904,14.152,-16.0726,Africa/Dakar
Kapan - AM,32900,39.2076,46.4068,Asia/Yerevan
Kapenguria - KE,56000,1.23889,35.1119,Africa/Nairobi
Kaposvar - HU,64280,46.3667,17.8,Europe/Budapest
Kapsabet - KE,41997,0.20387,35.105,Africa/Nairobi
Kara - TG,104207,9.55111,1.18611,Africa/Lome
Karabuek - TR,125403,41.2049,32.6277,Europe/Istanbul
Karachi - PK,11624219,24.8608,67.0104,Asia/Karachi
Karagandy - KZ,497777,49.8019,73.1021,Asia/Almaty
Karaj - IR,1448075,35.8327,50.9915,Asia/Tehran
Karak City - JO,21678,31.1637,35.762,Asia/Amman
Karakol - KG,84351,42.4892,78.3936,Asia/Bishkek
Karaman - TR,175390,37.1811,33.215,Europe/Istanbul
Karbala - IQ,1218732,32.616,44.0249,Asia/Baghdad
Kardzhali - BG,51000,41.645,25.3658,Europe/Sofia
Kargil - IN,16338,34.5577,76.1262,Asia/Kolkata
Karlovac - HR,41869,45.4917,15.55,Europe/Zagreb
Karlovy Vary - CZ,45500,50.2327,12.8712,Europe/Prague
Karlskrona - SE,66675,56.1616,15.5866,Europe/Stockholm
Karlstad - SE,61492,59.3793,13.5036,Europe/Stockholm
Kars - TR,91450,40.5983,43.0855,Europe/Istanbul
Karuzi - BI,15964,-3.10139,30.1628,Africa/Bujumbura
Kasama - ZM,179636,-10.2129,31.1808,Africa/Lusaka
Kashgar - CN,506640,39.4672,75.9868,Asia/Urumqi
Kassala - SD,401477,15.451,36.4,Africa/Khartoum
Kasserine - TN,84365,35.1676,8.83651,Africa/Tunis
Kastamonu - TR,125622,41.3781,33.7753,Europe/Istanbul
Kasur - PK,510875,31.1187,74.4502,Asia/Karachi
Kathmandu - NP,1442271,27.7017,85.3206,Asia/Kathmandu
Katima Mulilo - NA,33615,-17.5047,24.2757,Africa/Windhoek
Katowice - PL,317316,50.2597,19.0217,Europe/Warsaw
Katsina - NG,670000,12.9908,7.60177,Africa/Lagos
Kaunas - LT,289380,54.9016,23.9091,Europe/Vilnius
Kavadarci - MK,38799,41.4334,22.0122,Europe/Skopje
Kavaratti - IN,11210,10.5669,72.642,Asia/Kolkata
Kavieng - PG,14490,-2.57337,150.795,Pacific/Port_Moresby
Kawaguchi - JP,607373,35.8052,139.711,Asia/Tokyo
Kawasaki - JP,1538262,35.5206,139.717,Asia/Tokyo
Kaya - BF,121970,13.0917,-1.08444,Africa/Ouagadougou
Kayanza - BI,33682,-2.9221,29.6293,Africa/Bujumbura
Kayes - ML,194716,14.4478,-11.4439,Africa/Bamako
Kayseri - TR,1434357,38.7322,35.4853,Europe/Istanbul
Kazan - RU,1243500,55.7887,49.1221,Europe/Moscow
Kebili - TN,26310,33.7044,8.96903,Africa/Tunis
Kecskemet - HU,109847,46.9062,19.6913,Europe/Budapest
Kedougou - SN,30051,12.5556,-12.1808,Africa/Dakar
Keetmanshoop - NA,23049,-26.5765,18.1336,Africa/Windhoek
Keflavik - IS,15930,64.0049,-22.5624,Atlantic/Reykjavik
Kemerovo - RU,558973,55.3542,86.1043,Asia/Novokuznetsk
Kendari - ID,345107,-3.9778,122.515,Asia/Makassar
Kenema - SL,143137,7.87687,-11.1903,Africa/Freetown
Kenitra - MA,470949,34.261,-6.5802,Africa/Casablanca
Keren - ER,74800,15.7779,38.4511,Africa/Asmara
Kericho - KE,53804,-0.36774,35.2831,Africa/Nairobi
Kerman - IR,577514,30.2832,57.0788,Asia/Tehran
Kermanshah - IR,621100,34.3142,47.065,Asia/Tehran
Kerugoya - KE,30045,-0.49887,37.2803,Africa/Nairobi
Khabarovsk - RU,618150,48.462,135.097,Asia/Vladivostok
Khanty-Mansiysk - RU,101466,61.0019,69.0273,Asia/Yekaterinburg
Kharkiv - UA,1433886,49.9818,36.2548,Europe/Kyiv
Khartoum - SD,1974647,15.5518,32.5324,Africa/Khartoum
Khartoum North - SD,1012211,15.6493,32.5346,Africa/Khartoum
Khasab - OM,17904,26.1799,56.2477,Asia/Muscat
Khenchela - DZ,114472,35.4358,7.14333,Africa/Algiers
Kherson - UA,283649,46.6369,32.6146,Europe/Kyiv
Khirdalan - AZ,37949,40.4481,49.755,Asia/Baku
Khmelnytskyi - UA,274582,49.4183,26.9794,Europe/Kyiv
Khon Kaen - TH,114459,16.4467,102.833,Asia/Bangkok
Khorramabad - IR,329825,33.4878,48.3558,Asia/Tehran
Khorugh - TJ,30500,37.4897,71.553,Asia/Dushanbe
Khost - AF,96123,33.3395,69.9204,Asia/Kabul
Khovd - MN,29800,48.0056,91.6419,Asia/Hovd
Khujand - TJ,191000,40.2826,69.6222,Asia/Dushanbe
Khulna - BD,1500689,22.8098,89.5644,Asia/Dhaka
Kiambu - KE,147870,-1.17139,36.8356,Africa/Nairobi
Kibaha - TZ,265360,-6.76667,38.9167,Africa/Dar_es_Salaam
Kibuye - RW,48024,-2.06028,29.3478,Africa/Kigali
Kicevo - MK,31123,41.5127,20.9587,Europe/Skopje
Kidal - ML,40030,18.4434,1.40921,Africa/Bamako
Kiel - DE,246601,54.3213,10.1349,Europe/Berlin
Kielce - PL,208598,50.8703,20.6275,Europe/Warsaw
Kiffa - MR,62051,16.6207,-11.4021,Africa/Nouakchott
Kigali - RW,1132686,-1.94995,30.0588,Africa/Kigali
Kigoma - TZ,232388,-4.87694,29.6267,Africa/Dar_es_Salaam
Kilifi - KE,74270,-3.63045,39.8499,Africa/Nairobi
Kilis - TR,111648,36.7161,37.115,Europe/Istanbul
Kimbe - PG,18847,-5.55085,150.138,Pacific/Port_Moresby
Kimberley - ZA,142089,-28.7323,24.7623,Africa/Johannesburg
Kindia - GN,161024,10.0569,-12.8658,Africa/Conakry
Kindu - CD,234651,-2.94373,25.9224,Africa/Lubumbashi
Kingston - JM,937700,17.997,-76.7936,America/Jamaica
Kingston - NF,880,-29.0546,167.966,Pacific/Norfolk
Kingstown - VC,24518,13.1553,-61.2274,America/St_Vincent
Kinkala - CG,12411,-4.35859,14.7646,Africa/Brazzaville
Kinshasa - CD,16000000,-4.32758,15.3136,Africa/Kinshasa
Kirikkale - TR,186960,39.8453,33.5064,Europe/Istanbul
Kirklareli - TR,58223,41.7351,27.2252,Europe/Istanbul
Kirkuk - IQ,1031000,35.4681,44.3922,Asia/Baghdad
Kirov - RU,507155,58.5981,49.6578,Europe/Kirov
Kirsehir - TR,150700,39.1458,34.1639,Europe/Istanbul
Kirundo - BI,15511,-2.5845,30.0959,Africa/Bujumbura
Kisangani - CD,1181788,0.51528,25.191,Africa/Lubumbashi
Kisii - KE,112417,-0.68174,34.7667,Africa/Nairobi
Kismayo - SO,234852,-0.35817,42.5454,Africa/Mogadishu
Kisumu - KE,397957,-0.10221,34.7617,Africa/Nairobi
Kitakyushu - JP,940978,33.8518,130.85,Asia/Tokyo
Kitale - KE,162174,1.01572,35.0062,Africa/Nairobi
Kitui - KE,29062,-1.36696,38.0106,Africa/Nairobi
Klagenfurt am Woerthersee - AT,100316,46.6247,14.3053,Europe/Vienna
Klaipeda - LT,172292,55.7068,21.1391,Europe/Vilnius
Kobe - JP,1525152,34.6913,135.183,Asia/Tokyo
Kochani - MK,34258,41.9164,22.4128,Europe/Skopje
Kochi - JP,332059,33.55,133.533,Asia/Tokyo
Koeln - DE,963395,50.9333,6.95,Europe/Berlin
Koforidua - GH,151255,6.09408,-0.25913,Africa/Accra
Kofu - JP,189591,35.6667,138.567,Asia/Tokyo
Koh Kong - KH,33134,11.6153,102.984,Asia/Phnom_Penh
Kohima - IN,99039,25.6747,94.111,Asia/Kolkata
Kokkola - FI,47915,63.8385,23.1307,Europe/Helsinki
Kokopo - PG,26273,-4.3432,152.269,Pacific/Port_Moresby
Kokshetau - KZ,150649,53.2841,69.3936,Asia/Almaty
Kolda - SN,103574,12.8939,-14.9413,Africa/Dakar
Kolkata - IN,4631392,22.5626,88.363,Asia/Kolkata
Kolwezi - CD,790248,-10.7148,25.4667,Africa/Lubumbashi
Komotini - GR,45631,41.1176,25.4059,Europe/Athens
Konayev - KZ,42167,43.8668,77.063,Asia/Almaty
Konya - TR,1433861,37.8713,32.4846,Europe/Istanbul
Koper - SI,25753,45.5482,13.7296,Europe/Ljubljana
Koprivnica - HR,22262,46.1636,16.8297,Europe/Zagreb
Korce - AL,58259,40.6186,20.7808,Europe/Tirane
Korhogo - CI,440926,9.45803,-5.62961,Africa/Abidjan
Korla - CN,549324,41.7606,86.1523,Asia/Urumqi
Koronadal - PH,201844,6.50306,124.847,Asia/Manila
Koror - PW,14000,7.33978,134.473,Pacific/Palau
Kosice - SK,225044,48.7144,21.258,Europe/Bratislava
Kostanay - KZ,210000,53.2144,63.6246,Asia/Qostanay
Kostroma - RU,277280,57.7664,40.9283,Europe/Moscow
Kota - IN,1001694,25.1825,75.8391,Asia/Kolkata
Kota Bharu - MY,568900,6.12361,102.243,Asia/Kuala_Lumpur
Kota Kinabalu - MY,500421,5.9749,116.072,Asia/Kuching
Koudougou - BF,160239,12.2526,-2.36272,Africa/Ouagadougou
Koulamoutou - GA,30830,-1.13667,12.464,Africa/Libreville
Koulikoro - ML,64128,12.8627,-7.55985,Africa/Bamako
Koumra - TD,54109,8.91587,17.5505,Africa/Ndjamena
Koungou - YT,18118,-12.7336,45.2042,Indian/Mayotte
Kouvola - FI,80483,60.8667,26.7,Europe/Helsinki
Kozani - GR,36481,40.2993,21.7898,Europe/Athens
Kozhikode - IN,550440,11.248,75.7804,Asia/Kolkata
Krabi - TH,31219,8.07257,98.9105,Asia/Bangkok
Krakow - PL,755050,50.0614,19.9366,Europe/Warsaw
Kralendijk - BQ,10620,12.15,-68.2667,America/Kralendijk
Kranj - SI,37966,46.2389,14.3556,Europe/Ljubljana
Krasnodar - RU,899541,45.0453,38.9818,Europe/Moscow
Krasnoyarsk - RU,1090811,56.0374,92.9314,Asia/Krasnoyarsk
Kratie - KH,19975,12.4881,106.019,Asia/Phnom_Penh
Kratovo - MK,10288,42.0791,22.1817,Europe/Skopje
Kristiansand - NO,117237,58.1467,7.9956,Europe/Oslo
Kriva Palanka - MK,20820,42.202,22.3339,Europe/Skopje
Krong Kep - KH,11658,10.4829,104.317,Asia/Phnom_Penh
Kropyvnytskyy - UA,219676,48.5083,32.2662,Europe/Kyiv
Kryvyy Rih - UA,603904,47.9057,33.394,Europe/Kyiv
Kuacjok - SS,78000,8.30278,27.98,Africa/Juba
Kuala Belait - BN,31178,4.58361,114.231,Asia/Brunei
Kuala Lumpur - MY,1453975,3.1412,101.687,Asia/Kuala_Lumpur
Kuala Terengganu - MY,426500,5.3302,103.141,Asia/Kuala_Lumpur
Kuantan - MY,548014,3.8077,103.326,Asia/Kuala_Lumpur
Kuching - MY,402738,1.55,110.333,Asia/Kuching
Kuetahya - TR,185008,39.4242,29.9833,Europe/Istanbul
Kukes - AL,36125,42.0769,20.4219,Europe/Tirane
Kumamoto - JP,738907,32.8059,130.692,Asia/Tokyo
Kumanovo - MK,75051,42.1328,21.7158,Europe/Skopje
Kumasi - GH,2544530,6.68848,-1.62443,Africa/Accra
Kunduz - AF,161902,36.7289,68.857,Asia/Kabul
Kunming - CN,3855346,25.0389,102.718,Asia/Shanghai
Kunshan - CN,2092496,31.3776,120.954,Asia/Shanghai
Kuopio - FI,121557,62.8924,27.677,Europe/Helsinki
Kupang - ID,442758,-10.1708,123.607,Asia/Makassar
Kuressaare - EE,12698,58.2538,22.4922,Europe/Tallinn
Kurgan - RU,309285,55.449,65.3434,Asia/Yekaterinburg
Kursk - RU,448733,51.7269,36.1846,Europe/Moscow
Kurunegala - LK,28571,7.4839,80.3683,Asia/Colombo
Kutaisi - GE,135201,42.2679,42.6946,Asia/Tbilisi
Kuwait City - KW,60064,29.367,47.9743,Asia/Kuwait
Kwale - KE,10063,-4.17375,39.4521,Africa/Nairobi
Kwun Tong - HK,16766,22.3118,114.222,Asia/Hong_Kong
Kyiv - UA,2797553,50.4547,30.5238,Europe/Kyiv
Kyoto - JP,1463723,35.0211,135.754,Asia/Tokyo
Kyrenia - CY,26701,35.3363,33.3173,Asia/Famagusta
Kyurdarmir - AZ,19088,40.3426,48.1565,Asia/Baku
Kyustendil - BG,37799,42.2831,22.6922,Europe/Sofia
Kyzyl - RU,116983,51.7111,94.4378,Asia/Krasnoyarsk
Kyzylorda - KZ,354800,44.8528,65.5092,Asia/Qyzylorda
L'Aquila - IT,33691,42.3505,13.3995,Europe/Rome
La Asuncion - VE,35084,11.0333,-63.8628,America/Caracas
La Ceiba - HN,222055,15.7597,-86.7822,America/Tegucigalpa
La Chorrera - PA,61232,8.87763,-79.7801,America/Panama
La Guaira - VE,25259,10.6016,-66.9329,America/Caracas
La Paz - MX,250141,24.1423,-110.313,America/Mazatlan
La Paz - HN,17555,14.3212,-87.6759,America/Tegucigalpa
La Plata - AR,195443,-34.9213,-57.9544,America/Argentina/Buenos_Aires
La Rioja - AR,178872,-29.4133,-66.8564,America/Argentina/La_Rioja
La Romana - DO,208437,18.4233,-68.9664,America/Santo_Domingo
La Serena - CL,154521,-29.9059,-71.2501,America/Santiago
La Union - SV,26807,13.3392,-87.8433,America/El_Salvador
La Vega - DO,102426,19.2203,-70.531,America/Santo_Domingo
Laascaanood - SO,60100,8.47738,47.3597,Africa/Mogadishu
Laayoune - EH,196331,27.1418,-13.188,Africa/El_Aaiun
Labasa - FJ,27949,-16.4332,179.365,Pacific/Fiji
Labuan - MY,95120,5.28028,115.248,Asia/Kuala_Lumpur
Lae - PG,76255,-6.72333,146.996,Pacific/Port_Moresby
Lafia - NG,127236,8.4939,8.51532,Africa/Lagos
Laghouat - DZ,134372,33.8,2.86514,Africa/Algiers
Lagos - NG,15388000,6.45407,3.39467,Africa/Lagos
Lahij - YE,23375,13.0567,44.8819,Asia/Aden
Lahore - PK,13004135,31.558,74.3507,Asia/Karachi
Lahti - FI,120093,60.9827,25.6615,Europe/Helsinki
Lai - TD,27071,9.3972,16.3007,Africa/Ndjamena
Lai Chau - VN,42973,22.3964,103.458,Asia/Bangkok
Laibin - CN,910282,23.7474,109.222,Asia/Shanghai
Laiwu - CN,989535,36.1928,117.657,Asia/Shanghai
Lambarene - GA,46605,-0.7001,10.2406,Africa/Libreville
Lamia - GR,52006,38.8995,22.4335,Europe/Athens
Lampang - TH,156139,18.2923,99.4928,Asia/Bangkok
Lamphun - TH,43196,18.5805,99.0075,Asia/Bangkok
Lamu - KE,25385,-2.27169,40.902,Africa/Nairobi
Lang Son - VN,200108,21.8526,106.761,Asia/Bangkok
Langfang - CN,868066,39.5208,116.715,Asia/Shanghai
Lankaran - AZ,240300,38.7543,48.8506,Asia/Baku
Lansing - US,112644,42.7325,-84.5555,America/Detroit
Lanzhou - CN,3000000,36.057,103.84,Asia/Shanghai
Lao Cai - VN,130671,22.4856,103.971,Asia/Bangkok
Lappeenranta - FI,72646,61.0587,28.1887,Europe/Helsinki
Larisa - GR,146926,39.6285,22.4211,Europe/Athens
Larnaca - CY,72000,34.9221,33.6279,Asia/Nicosia
Las Palmas de Gran Canaria - ES,378517,28.1018,-15.4157,Atlantic/Canary
Las Pinas - PH,615549,14.4506,120.983,Asia/Manila
Las Tunas - CU,203684,20.9613,-76.9519,America/Havana
Las Vegas - US,641903,36.175,-115.137,America/Los_Angeles
Lashkar Gah - AF,43934,31.5938,64.3716,Asia/Kabul
Latacunga - EC,205624,-0.93424,-78.6152,America/Guayaquil
Latakia - SY,709000,35.5312,35.7909,Asia/Damascus
Lausanne - CH,139111,46.516,6.63282,Europe/Zurich
Lautoka - FJ,52500,-17.6169,177.45,Pacific/Fiji
Laventille - TT,21000,10.6492,-61.4989,America/Port_of_Spain
Leeds - GB,536280,53.7965,-1.54785,Europe/London
Leeuwarden - NL,91424,53.2027,5.80973,Europe/Amsterdam
Leipzig - DE,504971,51.3396,12.3713,Europe/Berlin
Leiria - PT,45112,39.7436,-8.80705,Europe/Lisbon
Lelydorp - SR,18223,5.7,-55.2333,America/Paramaribo
Lelystad - NL,70741,52.5083,5.475,Europe/Amsterdam
Leon - NI,144538,12.4353,-86.8786,America/Managua
Leon de los Aldama - MX,1579803,21.1291,-101.674,America/Mexico_City
Leova - MD,14301,46.4819,28.253,Europe/Chisinau
Lerik - AZ,87000,38.7739,48.415,Asia/Baku
Les Cayes - HT,125799,18.192,-73.7495,America/Port-au-Prince
les Escaldes - AD,15853,42.5073,1.53414,Europe/Andorra
Leticia - CO,48144,-4.21079,-69.9394,America/Bogota
Lezhe - AL,18695,41.7836,19.6436,Europe/Tirane
Lhasa - CN,118721,29.65,91.1,Asia/Shanghai
Lianyungang - CN,2001009,34.5984,119.216,Asia/Shanghai
Liaocheng - CN,1229768,36.4506,116.002,Asia/Shanghai
Liberec - CZ,102951,50.7671,15.0562,Europe/Prague
Liberia - CR,45380,10.6352,-85.4378,America/Costa_Rica
Libreville - GA,846090,0.39241,9.45356,Africa/Libreville
Lichinga - MZ,281341,-13.3128,35.2406,Africa/Maputo
Liepaja - LV,66680,56.5047,21.0109,Europe/Riga
Liestal - CH,12832,47.4845,7.73446,Europe/Zurich
Likisa - TL,19000,-8.5875,125.342,Asia/Dili
Lille - FR,234475,50.6339,3.05512,Europe/Paris
Lillehammer - NO,29011,61.1151,10.4663,Europe/Oslo
Lilongwe - MW,1115815,-13.9669,33.7873,Africa/Blantyre
Lima - PE,7737002,-12.0432,-77.0282,America/Lima
Limassol - CY,154000,34.6841,33.0379,Asia/Nicosia
Limon - CR,63081,9.99074,-83.036,America/Costa_Rica
Lincoln - US,294757,40.8,-96.667,America/Chicago
Linden - GY,44690,6.00815,-58.3072,America/Guyana
Lindi - TZ,95096,-9.99709,39.7165,Africa/Dar_es_Salaam
Linkoeping - SE,166673,58.4109,15.6216,Europe/Stockholm
Linyi - CN,2743843,35.0631,118.343,Asia/Shanghai
Linz - AT,204846,48.3064,14.2861,Europe/Vienna
Lipetsk - RU,509735,52.5876,39.5515,Europe/Moscow
Lipkovo - MK,28102,42.157,21.5856,Europe/Skopje
Lisbon - PT,517802,38.7251,-9.1498,Europe/Lisbon
Little Rock - US,202591,34.7465,-92.2896,America/Chicago
Liupanshui - CN,1320825,26.5944,104.833,Asia/Shanghai
Liuzhou - CN,1436599,24.324,109.407,Asia/Shanghai
Ljubljana - SI,272220,46.0511,14.5051,Europe/Ljubljana
Lodwar - KE,82970,3.11988,35.5964,Africa/Nairobi
Lodz - PL,768755,51.7706,19.4739,Europe/Warsaw
Loei - TH,35273,17.4905,101.727,Asia/Bangkok
Logrono - ES,152485,42.4661,-2.45115,Europe/Madrid
Loikaw - MM,17293,19.678,97.2097,Asia/Yangon
Loja - EC,274112,-3.99313,-79.2042,America/Guayaquil
Lokoja - NG,60579,7.79688,6.74048,Africa/Lagos
Lokossa - BJ,47246,6.63869,1.71674,Africa/Porto-Novo
Lome - TG,2188376,6.12874,1.22154,Africa/Lome
London - GB,8961989,51.5085,-0.12574,Europe/London
Londrina - BR,588125,-23.3103,-51.1628,America/Sao_Paulo
Long Xuyen - VN,286140,10.3864,105.435,Asia/Ho_Chi_Minh
Longyan - CN,1025087,25.0749,117.018,Asia/Shanghai
Longyearbyen - SJ,2368,78.2233,15.6469,Arctic/Longyearbyen
Lop Buri - TH,57761,14.7981,100.654,Asia/Bangkok
Los Angeles - US,3820914,34.0522,-118.244,America/Los_Angeles
Los Teques - VE,252242,10.3495,-67.0427,America/Caracas
Lospalos - TL,17186,-8.52167,126.998,Asia/Dili
Louga - SN,113365,15.6187,-16.2244,Africa/Dakar
Louisville - US,624444,38.2542,-85.7594,America/Kentucky/Louisville
Lovech - BG,29659,43.1323,24.7176,Europe/Sofia
Lu'an - CN,1644344,31.7356,116.517,Asia/Shanghai
Luancheng - CN,597130,37.8845,114.646,Asia/Shanghai
Luanda - AO,2776168,-8.83682,13.2343,Africa/Luanda
Luang Prabang - LA,47378,19.8933,102.153,Asia/Vientiane
Lubango - AO,600751,-14.9172,13.4925,Africa/Luanda
Lublin - PL,360044,51.2506,22.5701,Europe/Warsaw
Lubumbashi - CD,2221925,-11.6609,27.4794,Africa/Lubumbashi
Lucknow - IN,2472011,26.8393,80.9231,Asia/Kolkata
Ludhiana - IN,1618879,30.912,75.8538,Asia/Kolkata
Lueliang - CN,3346500,37.5192,111.144,Asia/Shanghai
Luena - AO,273675,-11.7833,19.9167,Africa/Luanda
Luganville - VU,13397,-15.5199,167.162,Pacific/Efate
Luhansk - UA,397677,48.5681,39.3055,Europe/Kyiv
Lulea - SE,77832,65.5841,22.1547,Europe/Stockholm
Luohe - CN,1294974,33.5639,114.043,Asia/Shanghai
Luoyang - CN,1390581,34.6735,112.437,Asia/Shanghai
Lusaka - ZM,2212301,-15.4067,28.2871,Africa/Lusaka
Lusambo - CD,49376,-4.97503,23.4439,Africa/Lubumbashi
Lutsk - UA,215986,50.7578,25.3502,Europe/Kyiv
Luxembourg - LU,76684,49.6098,6.13268,Europe/Luxembourg
Luxor - EG,422407,25.6989,32.6421,Africa/Cairo
Luzern - CH,81691,47.0505,8.30635,Europe/Zurich
Luzhou - CN,998900,28.8903,105.426,Asia/Shanghai
Lviv - UA,717273,49.8383,24.0232,Europe/Kyiv
Lyon - FR,522969,45.7491,4.84789,Europe/Paris
M'Sila - DZ,132975,35.7089,4.53722,Africa/Algiers
Ma'an - JO,50350,30.1962,35.7341,Asia/Amman
Ma'anshan - CN,741531,31.6858,118.51,Asia/Shanghai
Ma'rib - YE,16794,15.4625,45.3258,Asia/Aden
Maastricht - NL,122378,50.8483,5.68889,Europe/Amsterdam
Macapa - BR,512902,0.03889,-51.0664,America/Belem
Macas - EC,23687,-2.30741,-78.1203,America/Guayaquil
Macau - MO,649335,22.2006,113.546,Asia/Macau
Maceio - BR,1031597,-9.66583,-35.7353,America/Maceio
Machakos - KE,63767,-1.52233,37.2652,Africa/Nairobi
Machala - EC,289141,-3.25886,-79.9588,America/Guayaquil
Madaba - JO,82335,31.716,35.7939,Asia/Amman
Madang - PG,27419,-5.22152,145.787,Pacific/Port_Moresby
Madinah - SA,1300000,24.4686,39.6142,Asia/Riyadh
Madison - US,280305,43.0731,-89.4012,America/Chicago
Madrid - ES,3255944,40.4165,-3.70256,Europe/Madrid
Madurai - IN,1465625,9.919,78.1195,Asia/Kolkata
Maebashi - JP,332149,36.4,139.083,Asia/Tokyo
Maevatanana - MG,27459,-16.95,46.8333,Indian/Antananarivo
Mafeteng - LS,45287,-29.823,27.2374,Africa/Maseru
Mafikeng - ZA,77110,-25.8652,25.6442,Africa/Johannesburg
Mafraq - JO,57118,32.3429,36.208,Asia/Amman
Magadan - RU,92782,59.5627,150.802,Asia/Magadan
Magdeburg - DE,235775,52.1313,11.6319,Europe/Berlin
Magway - MM,96954,20.1496,94.9325,Asia/Yangon
Maha Sarakham - TH,51584,16.1848,103.301,Asia/Bangkok
Mahajanga - MG,260556,-15.7167,46.3167,Indian/Antananarivo
Mahdia - TN,51803,35.5047,11.0622,Africa/Tunis
Mahilyow - BY,353110,53.9088,30.3404,Europe/Minsk
Maiduguri - NG,1110000,11.8469,13.1571,Africa/Lagos
Maintirano - MG,23609,-18.0635,44.0295,Indian/Antananarivo
Mainz - DE,217123,49.9819,8.28008,Europe/Berlin
Majuro - MH,25400,7.08971,171.38,Pacific/Majuro
Makamba - BI,14539,-4.1348,29.804,Africa/Bujumbura
Makassar - ID,1423877,-5.14861,119.432,Asia/Makassar
Makati City - PH,510383,14.5503,121.033,Asia/Manila
Makeni - SL,87679,8.88605,-12.0442,Africa/Freetown
Makhachkala - RU,596356,42.9778,47.5003,Europe/Moscow
Makkah - SA,1578722,21.4266,39.8256,Asia/Riyadh
Makokou - GA,24823,0.57381,12.8642,Africa/Libreville
Makurdi - NG,390000,7.73375,8.52139,Africa/Lagos
Malabo - GQ,155963,3.75578,8.78166,Africa/Malabo
Malacca - MY,579000,2.196,102.24,Asia/Kuala_Lumpur
Malaga - ES,591637,36.7202,-4.42034,Europe/Madrid
Malakal - SS,160765,9.53342,31.6605,Africa/Juba
Malanje - AO,455000,-9.54015,16.341,Africa/Luanda
Malatya - TR,806156,38.3502,38.3167,Europe/Istanbul
Maldonado - UY,55478,-34.8979,-54.9502,America/Montevideo
Male - MV,103693,4.17521,73.5092,Indian/Maldives
Maliana - TL,22000,-8.99167,125.22,Asia/Dili
Malingao - PH,1121974,7.16083,124.475,Asia/Manila
Malmoe - SE,362133,55.6059,13.0007,Europe/Stockholm
Mamou - GN,79109,10.3755,-12.0915,Africa/Conakry
Mamoudzou - YT,54831,-12.7823,45.2288,Indian/Mayotte
Mamuju - ID,15000,-2.68056,118.886,Asia/Makassar
Man - CI,241969,7.41251,-7.55383,Africa/Abidjan
Manado - ID,451916,1.48218,124.849,Asia/Makassar
Managua - NI,973087,12.1328,-86.2504,America/Managua
Manakara - MG,46850,-22.1486,48.0106,Indian/Antananarivo
Manama - BH,147074,26.2279,50.5857,Asia/Bahrain
Manati - PR,16092,18.4275,-66.4921,America/Puerto_Rico
Manaus - BR,2219580,-3.10194,-60.025,America/Manaus
Manchester - GB,568996,53.4809,-2.23743,Europe/London
Mandalay - MM,1208099,21.9747,96.0836,Asia/Yangon
Mandalgovi - MN,12339,45.7625,106.271,Asia/Ulaanbaatar
Mandera - KE,114718,3.93726,41.8569,Africa/Nairobi
Mandeville - JM,47115,18.0417,-77.5071,America/Jamaica
Manga - BF,28615,11.6636,-1.07306,Africa/Ouagadougou
Mangilao Village - GU,15191,13.4476,144.801,Pacific/Guam
Manhattan - US,1487536,40.7834,-73.9663,America/New_York
Manila - PH,1600000,14.6042,120.982,Asia/Manila
Manisa - TR,243971,38.612,27.4265,Europe/Istanbul
Manizales - CO,434403,5.0668,-75.5068,America/Bogota
